Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
43,43,2020-01-18,,DET,L,103,136,100.8,133.1,102.2,.161,.366,.517,43.8,45.0,8.8,11.1,,.484,16.0,25.0,.140,,.680,14.9,66.7,.221
44,44,2020-01-20,,TOR,L,117,122,106.5,111.1,109.8,.398,.398,.600,52.6,63.4,8.2,16.0,,.566,19.1,21.4,.277,,.484,11.2,77.4,.359
45,45,2020-01-22,,LAC,W,102,95,102.7,95.6,99.4,.225,.343,.455,58.3,58.3,8.1,5.3,,.407,11.8,38.3,.186,,.449,12.8,83.3,.321
46,46,2020-01-24,@,OKC,L,111,140,107.4,135.5,103.3,.217,.391,.551,45.1,57.1,5.8,11.5,,.516,9.8,20.4,.174,,.663,12.2,81.8,.302
47,47,2020-01-26,,WAS,W,152,133,141.9,124.1,107.1,.366,.376,.704,58.5,55.6,6.5,5.5,,.661,11.5,31.6,.312,,.540,9.4,81.8,.432
48,48,2020-01-28,@,TOR,L,114,130,104.9,119.6,108.7,.272,.511,.553,45.8,68.3,9.2,3.7,,.511,14.9,19.2,.217,,.562,9.9,77.3,.216
49,49,2020-01-30,,PHI,W,127,117,120.6,111.1,105.3,.425,.402,.615,53.3,69.0,4.7,7.8,,.546,13.4,22.7,.368,,.518,10.5,82.6,.390
50,50,2020-02-01,@,DAL,L,100,123,100.9,124.1,99.1,.231,.363,.499,48.5,51.4,6.1,7.3,,.462,9.9,18.9,.176,,.574,8.2,80.0,.160
51,51,2020-02-03,,BOS,L,115,123,114.5,122.4,100.5,.250,.357,.617,42.1,52.4,9.0,9.8,,.571,15.4,15.4,.226,,.600,13.3,70.3,.167
52,52,2020-02-05,@,MIN,W,127,120,117.7,111.2,107.9,.366,.390,.667,57.1,53.5,6.5,7.1,,.604,16.6,20.6,.341,,.544,13.4,86.0,.231
53,53,2020-02-07,@,BOS,L,107,112,110.5,115.6,96.9,.302,.453,.549,49.5,60.0,7.2,16.3,,.483,12.6,25.0,.279,,.523,11.7,75.6,.256
54,54,2020-02-09,,NYK,W,140,135,116.3,112.1,99.6,.287,.370,.575,47.2,59.2,7.5,10.5,,.519,10.3,21.2,.259,,.532,12.3,72.2,.164
55,55,2020-02-10,@,ORL,L,126,135,126.5,135.6,99.6,.193,.420,.660,40.8,70.2,5.0,8.8,,.625,11.2,11.4,.182,,.621,8.7,65.9,.179
56,56,2020-02-12,@,CLE,L,105,127,103.0,124.5,102.0,.298,.405,.553,40.9,66.7,10.8,7.6,,.506,15.2,19.1,.238,,.564,13.9,63.0,.223
57,57,2020-02-20,,MIA,W,129,124,118.4,113.8,108.9,.412,.412,.642,44.6,53.7,7.3,9.8,,.576,13.7,14.3,.365,,.464,11.6,70.0,.337
58,58,2020-02-22,,DAL,W,111,107,108.0,104.1,102.8,.265,.378,.507,52.5,62.8,8.8,8.9,,.480,8.4,25.5,.173,,.528,14.1,80.0,.146
59,59,2020-02-24,@,PHI,L,112,129,109.2,125.8,102.5,.278,.392,.514,47.8,47.5,4.9,3.4,,.454,10.7,26.4,.247,,.580,9.8,76.9,.307
60,60,2020-02-26,,ORL,L,120,130,117.0,126.7,102.6,.266,.383,.571,44.7,71.4,4.9,7.4,,.516,7.9,18.8,.245,,.560,6.7,71.7,.180
61,61,2020-02-28,,BRK,W,141,118,138.6,116.0,101.7,.309,.402,.640,57.8,64.0,7.9,8.7,,.613,6.8,32.6,.227,,.554,9.8,84.1,.174
62,62,2020-02-29,,POR,W,129,117,123.2,111.8,104.7,.262,.500,.689,46.2,73.9,6.7,7.6,,.655,16.1,14.7,.226,,.543,14.1,70.5,.160
63,63,2020-03-02,,MEM,L,88,127,85.6,123.6,102.7,.162,.354,.415,41.7,62.5,5.8,13.3,,.369,13.8,25.8,.152,,.576,11.7,65.9,.228
64,64,2020-03-06,@,WAS,L,112,118,113.9,120.0,98.3,.140,.372,.613,48.6,54.3,9.2,8.9,,.605,15.7,17.1,.093,,.572,14.9,76.9,.408
65,65,2020-03-07,@,MEM,L,101,118,98.6,115.2,102.4,.295,.516,.471,44.2,71.9,8.8,3.7,,.405,11.5,24.6,.253,,.563,13.6,68.1,.230
66,66,2020-03-09,,CHO,W,143,138,133.5,128.8,88.6,.281,.448,.663,60.2,62.3,0.9,8.9,,.661,12.2,30.8,.167,,.563,2.6,83.7,.202
67,67,2020-03-11,,NYK,L,131,136,113.9,118.3,104.1,.245,.387,.558,53.0,54.2,5.2,4.5,,.519,12.6,26.8,.198,,.590,9.9,86.4,.266
